year,state,populationMaleWhite,populationFemaleWhite,populationMaleBlack,populationFemaleBlack,populationMaleAsian,populationFemaleAsian,populationMaleIndigenous,populationFemaleIndigenous,populationMalePacific,populationFemalePacific,populationOther_x,populationOther_y,populationTwo_x,populationTwo_y,populationMaleHispanic,populationFemaleHispanic,medianAgeMaleWhite,medianAgeFemaleWhite,medianAgeMaleBlack,medianAgeFemaleBlack,medianAgeMaleAsian,medianAgeFemaleAsian,medianAgeMaleIndigenous,medianAgeFemaleIndigenous,medianAgeMalePacific,medianAgeFemalePacific,medianAgeOther_x,medianAgeOther_y,medianAgeTwo_x,medianAgeTwo_y,medianAgeMaleHispanic,medianAgeFemaleHispanic,povertyWhite,povertyAsian,povertyIndigenous,povertyPacific,povertyOther,povertyTwo,povertyHispanic,medianHIncomeWhite,medianHIncomeBlack,medianHIncomeAsian,medianHIncomeIndigenous,medianHIncomePacific,medianHIncomeOther,medianHIncomeTwo,medianHIncomeHispanic,perCapitaIncomeWhite,perCapitaIncomeBlack,perCapitaIncomeAsian,perCapitaIncomeIndigenous,perCapitaIncomePacific,perCapitaIncomeOther,perCapitaIncomeTwo,perCapitaIncomeHispanic,bachelorDegreeMaleWhite,bachelorDegreeFemaleWhite,bachelorDegreeMaleBlack,bachelorDegreeFemaleBlack,bachelorDegreeMaleAsian,bachelorDegreeFemaleAsian,bachelorDegreeMaleIndigenous,bachelorDegreeFemaleIndigenous,bachelorDegreeMalePacific,bachelorDegreeFemalePacific,bachelorDegreeMaleOther,bachelorDegreeMaleTwo,bachelorDegreeFemaleTwo,bachelorDegreeMaleHispanic,bachelorDegreeFemaleHispanic,veteranMaleWhite,veteranFemaleWhite,veteranMaleBlack,veteranFemaleBlack,veteranMaleAsian,veteranFemaleAsian,veteranMaleIndigenous,veteranFemaleIndigenous,veteranMalePacific,veteranFemalePacific,veteranMaleOther,veteranFemaleOther,veteranMaleTwo,veteranFemaleTwo,veteranMaleHispanic,veteranFemaleHispanic,laborForceMaleWhite,laborForceFemaleWhite,laborForceMaleBlack,laborForceFemaleBlack,laborForceMaleAsian,laborForceFemaleAsian,laborForceMaleIndigenous,laborForceFemaleIndigenous,laborForceMalePacific,laborForceFemalePacific,laborForceMaleOther,laborForceFemaleOther,laborForceMaleTwo,laborForceFemaleTwo,laborForceMaleHispanic,laborForceFemaleHispanic,population,personalIncome,unemploymentRate,homeownershipRate,realMedianHouseholdIncome,bachelorDegreeRate,povertyRate
2018,West Virginia,828717,856039,36705,30023,6539,7995,1585,2083,65,285,4155,3135,16531,15608,14344,13178,42.2,44.6,35.6,37,33.9,36.4,50.8,46.6,37.4,49.7,24.7,24.4,18,18.5,28,26.8,1644151,14113,3464,335,6537,30600,25171,45449,32070,58521,29927,60318,32121,40758,45765,26001,18781,37691,18697,16517,15459,12977,18947,113467,128257,3718,3247,3345,3092,127,252,3,6,1331,463,331,1661,1592,51832,5435,2532,382,113,25,118,20,0,0,250,66,764,182,795,275,529372,325926,26629,12852,5063,3397,999,760,57,155,3041,1075,7891,3746,9556,5150,1805953,41000,5.4,74.7,60670,21.3,17.4
2018,Wisconsin,2338909,2372129,179645,189099,76818,82538,25707,24715,892,1083,60368,55573,68583,67407,198805,186974,42,44.5,27.8,30.2,28,29.1,31.2,35.7,27.4,35.6,28.1,25.7,16.4,16.6,24.9,24.2,4602002,155376,47931,1901,113828,129576,375744,62539,30002,66408,41594,38836,41759,47712,44464,35086,16603,28552,20236,25673,15986,14539,16534,491583,553223,11230,17969,21292,22280,2007,2676,69,177,5960,2192,2862,11141,15046,120351,17044,7478,1556,1080,274,1786,349,34,25,952,169,1878,317,4475,712,1535282,1182528,116855,86004,53680,38528,17219,11064,650,608,40340,23642,33047,23186,122781,77292,5809319,50522,2.9,67.9,75130,30,11.1
2018,Wyoming,248914,240645,3457,2083,1996,2760,6985,7068,367,172,4918,4443,8255,7324,29994,26972,38.9,40.6,30.3,30.4,27.7,35.2,27.7,29,23.7,24.3,29.7,29.5,21.2,22.6,27,26.8,478905,4586,13308,505,9001,15232,55308,63842,44712,54025,49352,137572,42027,54317,49059,34432,31015,26064,17667,45350,21816,19755,20737,47397,49321,417,334,730,860,419,413,0,12,605,155,367,1448,2156,19378,2316,488,141,15,18,362,53,1,0,152,50,530,83,1262,217,161241,112200,2414,1048,1452,1399,4563,2614,350,88,3287,2121,4621,2799,19313,11415,579054,59195,4.2,71.1,75020,26.9,10.7
2018,Puerto Rico,14605,13410,179744,185266,2110,4574,4229,4275,172,131,266935,280319,86912,88554,1593255,1756085,42.5,43.4,41.6,44.3,38.9,35.6,39.7,40.6,21,24.9,37.4,39.6,35.3,38.8,39,42.6,27599,6580,8479,303,541899,173203,3319887,30534,19496,17146,23558,,16874,21523,20079,20448,11787,12517,13100,12104,9992,12070,12367,3801,3878,19583,34187,413,611,499,717,6,0,10852,28977,50562,221637,367833,612,88,3440,351,7,14,80,0,16,0,3851,496,1573,198,28297,2752,9979,4754,119903,64383,1490,1683,2844,1719,166,52,175518,95124,56353,32207,1017537,566182,0,,,,,,
2019,Alabama,1561657,1633272,604994,694054,30968,35302,12467,13098,922,1316,37366,33296,45091,47129,110083,98543,41.5,44.4,32,36.4,33.6,36.9,38.5,41,29.3,32,25,23,19.3,21.6,25.3,23.6,3129248,64928,24860,2174,69391,89848,203804,57935,33928,63149,50114,28377,36195,44274,41584,32197,19747,32483,25083,18307,13731,16677,16695,311142,332274,52260,96936,11411,11274,1379,1873,131,121,5069,1533,1919,7953,8252,99310,13820,41377,11662,834,262,904,193,147,50,866,199,3043,730,4405,926,999473,641955,397550,309088,21832,14858,8857,5088,556,629,23071,10268,23346,15190,66907,31406,4907965,43001,3.7,70.7,66430,26.3,15.6
2019,Alaska,237476,209421,13615,10590,21674,24246,55130,54621,4928,4276,6029,5279,30982,29683,27166,24704,38.6,39.3,31.6,32,31.3,38.1,27.8,29.5,25.4,28.5,30.1,28.9,20.4,19.4,25.3,26.7,438171,45381,106217,8938,10938,58901,50027,85841,62191,73014,49959,66994,66880,69752,69463,44757,34044,28277,20239,24216,29874,22651,27740,55597,59695,1293,1906,2784,4999,1719,2947,125,377,2392,512,575,2087,3230,27294,5185,2294,630,786,226,2308,320,260,114,484,180,1876,679,2650,498,163905,102864,10509,5594,14603,13192,34277,21561,3258,2218,4557,2967,17495,10941,17960,10992,733603,60504,6,62.6,92670,30.2,10.2
2019,Arizona,1906731,1950276,163232,154230,109119,124094,155286,162128,7909,6549,235370,224892,134499,128538,1110810,1097853,45.9,49,31.2,32.3,34.5,38.3,28.3,30.9,31.2,31.2,28.9,29.4,19.6,20.5,27.1,28.1,3782642,229030,308309,13334,446444,255272,2156773,64657,47386,78785,37974,60905,46325,55685,48649,39273,24250,37673,15459,24694,17993,18573,18452,523135,524317,24228,25664,45934,47722,7690,12102,921,916,14674,11714,14861,73393,87442,137478,22268,13368,2616,3039,565,5673,1294,549,92,6231,726,5347,1375,34053,5320,1167602,806119,113216,74650,79517,57771,101605,62098,5739,3198,164180,100086,71591,46925,715813,450300,7291843,47699,5,65.8,83540,30.2,13.5
2019,Arkansas,1066919,1105534,218859,240683,21465,24039,9215,11219,4390,4343,43923,39653,40746,39791,116772,107358,40.7,43.6,30.7,34.6,31.6,34.4,35.1,35.3,27.8,23.8,26.3,23.7,19.4,20.5,24.7,24,2113131,44648,19782,8584,82163,78851,220161,51681,32070,71716,40625,46569,40276,38755,42532,29742,18216,31890,20766,12630,14824,16044,15729,177826,205139,15943,28432,7296,7377,924,1041,238,85,3515,1852,1741,5429,5926,68762,8460,13331,2573,403,132,615,116,86,32,650,273,2160,384,2376,657,673228,445128,142493,106119,15517,11120,6128,4326,2887,1432,28768,14910,20719,12385,72942,40662,3020985,43736,3.7,65.3,64470,23.3,16
2019,California,7303311,7302001,1128591,1145517,2695692,2996731,152021,151977,76941,78349,2794324,2687468,961981,960683,7711231,7616457,44.5,47.5,34.9,38,37.7,41.2,34.5,36.8,34.5,35.8,29.9,30.4,21.8,22.6,28.8,29.9,14341297,5608673,295088,151496,5384432,1877312,15060744,87089,51837,96962,55362,77788,55823,76116,58703,53637,29547,43175,24930,27847,19245,24682,20536,2491626,2434294,181477,215670,1041792,1172881,14007,15738,10548,10408,142821,153659,180854,530203,643253,352914,49924,80159,13754,50470,8212,6923,1009,3848,838,41548,4833,33474,6313,151798,20841,4820914,3229375,790738,530786,1863894,1425154,104863,63122,53995,39593,1943541,1177950,536124,368785,5117626,3205503,39437610,64219,4.3,54.8,92330,35,11.8
2019,Colorado,1915854,1902467,124710,108937,81134,97013,27287,27560,4076,4567,111858,104909,103748,101976,615498,592674,39.7,42.2,32.9,32.7,34,36,35.4,35.7,31.9,31.3,30.8,30.6,20.8,21.9,28,28.6,3744133,174827,51872,8339,214125,201664,1180446,78571,51677,80261,47097,71173,51370,66582,53929,44864,26733,37305,24491,29997,22111,22348,21333,649624,671039,20729,18462,30664,33749,2909,3664,522,888,15509,8144,8986,49609,58264,135868,23183,12749,2528,2465,839,1926,651,431,230,4247,749,5830,1350,22520,3945,1296566,945772,88766,52465,58165,46735,18914,13390,2900,2356,78774,47629,57801,41389,400517,256063,5758486,61276,3,64.7,85700,42.7,9.4
2019,Connecticut,1165962,1226051,183741,199675,77624,83633,5430,4525,470,653,94798,91494,59269,59731,285830,288410,45.6,48.6,32.1,36.4,33.8,36,34.9,36.7,27.2,32.4,30.1,31.5,18.7,19.8,28.5,30.3,2324845,156268,9555,1059,180039,114805,560489,89527,49000,96689,43350,37000,41569,58464,47753,53056,26125,48373,25124,47679,19006,18573,22343,371125,409667,21698,30940,36040,36921,601,558,128,162,6632,6186,7230,24899,31683,45792,5575,6313,1016,585,198,402,26,25,12,1611,348,1443,380,6960,1196,761706,587356,126695,105379,56071,39728,3734,1953,379,338,66680,44135,31352,23338,189568,133368,3566022,74176,3.7,64.3,103200,39.8,9.9
2019,Delaware,288632,307865,99720,112582,17791,19218,2021,1708,292,250,9196,9154,13699,13380,45030,43334,45.8,48.7,32.9,36.8,34.7,36.1,47.7,46.2,22.3,23,29.8,27.5,16.6,18.2,27,26.3,582769,36526,3680,526,17916,26439,86101,74014,50361,96966,51891,55990,57363,59340,55321,40954,26587,44633,31199,22093,19571,16738,20148,73854,82195,12850,19011,8672,7925,350,183,15,10,1549,594,680,2711,4071,15964,2390,7200,1815,195,92,130,35,19,0,142,103,594,141,1572,285,181453,137967,65867,55635,12576,8619,1546,842,197,100,6367,3652,6506,4571,28556,17145,976668,53780,3.5,73.1,87700,33.2,11.2
2019,District of Columbia,126408,126965,144884,175927,11533,16059,1024,1067,226,150,18334,16177,10015,11430,38663,37528,34.6,32.9,34.5,38.1,33.5,33.4,34.8,33,42.9,26,29.3,30.6,26.6,29.2,30.9,30.5,238824,25117,1970,355,33754,20412,72835,141650,45072,106480,,127917,60149,93455,81227,92758,29927,70434,24429,62440,27945,45822,41151,91528,90547,25715,34003,7222,10139,381,305,67,135,3428,3042,2889,11153,11676,4566,1018,5760,1277,300,61,143,19,80,0,161,59,472,108,1114,181,99943,85342,95587,79645,9712,11003,689,562,207,145,12222,8103,6245,6265,27230,19905,0,,,,,,
2019,Florida,5525579,5740768,1612785,1746246,261670,309606,30477,28843,5826,6827,314535,310544,287450,284571,2641074,2705610,48.6,51.4,31.9,34.9,37.4,40.5,40.3,42.4,32.7,36.3,32.3,33.8,20.7,22.4,34.3,37.2,11051690,564177,57353,12446,616842,559790,5275080,61682,41702,72205,48608,52632,46319,54597,49266,39291,20099,34450,27590,25588,20435,19328,23001,1469941,1457051,162096,248113,97202,109961,4724,4551,791,1137,37105,35523,42885,393480,475657,372868,62870,91551,22899,7793,1719,3146,561,690,139,9128,1951,13011,3829,74963,13032,3303976,2283889,1070519,837167,182661,143078,21212,12068,4153,3119,222722,144475,151623,106735,1787237,1213650,21492056,53663,3.5,66,69000,30.7,12.7
2019,Georgia,2698487,2787368,1536303,1752717,199042,215439,18739,18701,3203,3030,156432,135440,131743,134169,519530,472864,40.9,43.5,31.5,35.5,34.8,36.6,34.1,33,30.5,28.6,27.6,26,17.5,19.6,26.7,26,5366485,405108,36391,6071,285105,257980,969358,67955,44670,80977,38720,42715,45258,57072,49897,38248,22957,36133,20008,25969,16647,18395,18501,667156,707198,185920,312282,78374,79559,2141,2390,308,375,15701,9909,10456,42653,48726,165384,24739,116848,33575,3243,611,1400,315,311,171,3534,1167,6220,1813,14206,3630,1760924,1200616,1028381,864565,141674,97995,12970,6830,2145,1446,104852,51095,65712,47032,334432,180815,10628020,48530,3.8,64.4,66940,32.5,13.5
2019,Hawaii,168838,143884,16348,9677,249808,287547,1988,1722,72358,70639,9390,8043,172418,167309,76468,72650,43.4,45.7,31.2,30,46.9,50.4,41.2,37.8,33,34.1,31,29.8,26.5,26.4,24.9,25.8,299404,529139,3451,139220,16054,333127,143753,82185,69678,86443,49208,64142,70554,81850,70468,49153,36673,38056,27104,22931,29042,25591,23090,58302,53683,2824,2371,62759,82599,264,462,5456,6581,18886,1460,1599,7521,9297,16723,3657,3744,1230,9487,1201,254,89,3383,537,1037,316,7886,1511,5414,1349,113335,64924,13458,5422,158658,138656,1391,809,46965,30112,7098,4148,102187,70535,46800,29878,1415615,53936,2.8,60,104000,33.6,9
2019,Idaho,703097,704786,7038,4880,10317,13970,11625,11511,1227,1528,30318,29358,25977,24592,110779,104697,38.2,40,26.6,19.1,33.3,36.6,33.9,34,30.3,30.4,28.1,27,20.1,20,25.1,24.2,1384242,23836,22150,2634,58979,49548,210454,57543,43034,53243,39697,39828,46734,49523,47526,30166,17450,25067,18339,21849,19428,16548,16750,140895,140420,1081,364,3212,3894,727,1197,177,211,2675,904,1042,5126,5425,45404,6469,465,61,344,251,468,70,27,0,738,210,1236,171,3027,485,435941,299337,4853,1855,7356,6069,7930,4741,869,735,20556,13242,14296,8900,69523,42746,1789060,45888,3,70.6,78000,28.7,11
2019,Illinois,3847130,3982720,850417,963173,335888,362636,17200,16260,2192,2285,387446,369785,164980,163466,1117779,1068608,41.7,44.7,32.2,36.8,35.4,37.5,36.7,36.5,32,34.1,29.9,28.8,18.3,19.6,28.7,28.5,7665980,685046,32478,4336,751579,320825,2150592,73686,38573,90278,49634,46023,52832,59451,55836,43355,22938,41904,24912,32137,18802,20182,20326,1069888,1144287,97814,154584,155602,163605,2029,2266,422,517,22576,19570,25197,81947,99825,163805,20718,37842,6564,3156,1071,712,180,113,45,4620,356,5306,1156,18749,2332,2523305,1873132,564676,452863,235591,171526,12232,7459,1601,1199,266527,164286,84613,61460,735283,466984,12667017,57735,4.6,65.1,87950,35.8,11.4
2019,Indiana,2593231,2677840,301759,324828,75594,76385,7950,7832,1176,1330,76979,68768,83449,86262,238169,223681,39.4,42.2,30.2,33.7,29.1,31.6,40.9,43.5,28,31.7,27.7,26.4,17,17.7,25.5,24.6,5122295,143135,14998,2399,142716,162783,449576,59861,34895,63722,48360,58106,44866,44222,47149,32267,20345,32729,23987,23039,17236,14458,17894,473908,526808,28735,40333,27544,25143,852,1024,165,219,6886,3869,3743,16347,17042,140556,16748,17086,3164,1042,294,753,71,60,2,2171,429,3406,847,6469,1145,1680476,1212641,197419,154011,55949,33048,5650,3613,874,630,50746,26903,40803,28997,149027,86653,6731010,48270,3.5,69.5,78840,26.9,11.9
2019,Iowa,1328739,1361313,62213,54146,37652,38089,5926,6050,1761,1968,20730,18318,32129,34456,96897,91414,39.7,42.6,26.8,26.7,29.1,31.1,31.3,33.5,26.1,27.1,27.8,26.6,15.6,16.7,23.9,23.1,2609149,73945,11445,3634,38169,63734,182696,62628,32139,59890,36794,48173,47938,44727,47502,34341,17659,29494,18663,18373,18410,13316,17628,253841,293246,6153,4489,10648,10377,471,594,214,215,2670,1229,1284,5895,6146,67435,8618,2137,410,456,127,455,177,119,11,293,25,1122,219,1940,466,847864,657282,41832,24939,27885,17976,3947,2635,1144,785,14566,8556,14766,12321,60318,38222,3159596,49675,2.6,69.5,78080,29.3,11
2019,Kansas,1091310,1117266,88873,81418,41553,44241,12284,11726,1281,1101,38521,33162,50478,50079,178898,166782,39.2,42,30.4,32.8,30.5,33.6,31.9,34.6,29,31.6,28.6,30.1,17.8,18.4,24.7,24.5,2150489,83824,22345,2295,70613,96189,336751,63078,38079,70987,41691,60323,46581,48392,47203,35422,22258,32277,21425,36746,17117,14945,17476,261929,289559,10113,10746,14208,13518,1286,1447,224,128,4621,1814,2079,11010,12226,62792,8552,6873,1193,745,164,728,87,112,52,779,96,2408,387,4931,648,696218,518537,60908,38858,30346,21831,8712,5459,911,606,25548,15045,25574,17999,110918,69839,2912635,52156,3.3,69.2,86470,34,11.3
2019,Kentucky,1844619,1917236,178060,180868,30115,35076,4666,4720,1607,1575,24515,19086,50829,49456,88092,74902,39.6,42.4,31.8,35.3,32.3,33.3,40.4,40.9,26.8,26.6,27,24.5,15.9,17.5,25.4,24,3654963,63918,8894,3015,41395,95337,156645,52387,36424,64044,34250,50881,39078,40796,43804,29578,21131,33696,19864,18755,15307,13281,17820,296814,349744,16088,22149,10950,11056,542,423,72,256,3880,1252,1471,7559,7741,102127,12758,13849,2856,487,109,527,206,195,91,441,211,1800,538,3075,799,1195219,804018,122428,87308,21236,15409,3405,1964,1210,596,16117,7750,23151,16095,55584,28469,4472345,43467,4.2,69.5,65800,25.1,16
2019,Louisiana,1346324,1389563,712571,790392,39395,41411,13133,13228,743,663,36739,28853,47107,47852,129500,109664,39.6,42.4,30.9,34.5,33.8,37,34.9,36.7,23,31.8,31,28.8,17.9,19,30.6,29.8,2678658,79296,25726,1360,62422,92222,230616,60959,30540,60955,43875,46875,37159,46736,43717,34300,18046,29772,23935,19788,17342,16163,20764,255198,294195,49620,96428,11672,11148,1009,1220,60,116,4401,2109,2393,11414,12329,67898,9313,33643,8305,785,143,905,174,47,30,785,152,2081,644,3867,878,871483,576126,461614,348599,28537,18327,8655,5225,388,284,25625,10317,22505,15388,85207,40269,4658285,47015,4.7,65.6,61120,25,18.8
2019,Maine,608510,636021,10522,7946,6118,8991,4285,4375,242,154,1822,1719,15002,14794,11390,10710,44.7,47.4,26.1,22.9,33.5,37.2,32.9,36.4,27.1,42.7,29.5,29,21.8,23,25.8,29.6,1213537,14008,8414,396,3338,27815,20768,58522,42901,63763,33767,,58049,42317,52925,33487,17721,29871,19318,25787,25030,16214,23425,131196,163267,1335,1067,1929,2614,439,581,12,20,1520,273,380,1855,2352,40266,5054,485,81,127,10,327,52,19,0,126,11,763,90,528,58,389863,298230,6961,3513,4558,4288,2588,1837,176,98,1325,769,8351,5553,7308,5192,1345770,49984,3.1,73.8,78660,33.2,10.9
2019,Maryland,1500392,1561971,839320,959774,179473,198653,8371,8391,1550,1484,142991,129146,101553,105139,314950,291532,42.8,45.8,34.6,38.6,37.6,39.9,39.7,42.4,34.6,37.4,29.3,29,18.2,20.4,28.9,28.8,2997628,372214,16195,2800,267628,201467,593890,95238,67583,105691,71803,76106,66033,81646,72758,51333,33006,45799,34546,32684,20097,25041,24737,492667,527175,147062,215495,82773,89657,970,1566,329,230,16085,8910,11123,35085,39018,90644,17935,58405,16473,3975,1135,396,205,214,127,2384,761,5044,1953,9506,2785,979719,744879,567044,497848,123394,99132,5871,3859,1007,762,96183,59310,52025,41393,206385,132036,6054954,61725,3.6,68.8,113000,40.9,9.1
2019,Massachusetts,2373236,2530303,253663,268694,215133,237303,7491,7273,1368,1436,145307,141312,110884,112151,401799,407380,42.9,45.9,31.5,33.8,33.5,34.4,34.4,39.3,34.3,27.9,29.1,31.2,20.9,22,27.2,29.2,4745546,429932,14267,2584,278369,213688,783134,88656,51842,96556,37587,80119,45297,64361,44885,49711,26843,44110,24927,36043,20951,22264,21947,795858,897881,38964,47725,92077,95786,896,1174,395,228,16312,11391,13440,39699,49037,97278,10911,6997,1263,1850,443,477,20,64,16,1815,392,2621,436,6716,1143,1584552,1264337,174341,139490,157832,119855,5259,3059,976,756,103355,69440,62185,46141,268740,188785,6894883,72383,3.2,61.3,103700,45,9.5
2019,Michigan,3696868,3780532,651727,722587,153174,158547,26451,26865,1403,1696,61455,56346,145154,146105,258131,249222,41.8,44.7,31.7,36.4,32.6,34.8,36.6,37.4,32.5,36.6,28.2,29,18.3,20,25.5,25.8,7334927,303543,51534,2988,115932,281712,494841,61750,35322,86611,43453,59508,44286,45242,48256,34790,20688,39469,23172,24911,18404,15892,19494,786701,833790,57014,95400,68913,62571,2269,2452,185,245,13827,5467,4839,22517,25255,176939,22782,27004,4337,1361,278,1587,243,81,78,1153,296,4419,792,6601,1144,2401224,1688319,428155,329674,111476,69546,18160,11412,1042,747,42445,24101,73794,52250,161314,103611,9984795,48577,4.2,73,75790,30,12.9
2019,Minnesota,2203665,2238461,181886,174629,130896,137285,28606,29405,1317,877,55438,48594,82370,83026,155795,143761,41,43.4,27.3,27.4,29.2,30.9,28.7,31.4,27.7,40,27.9,26.1,16.6,17.6,25.1,24.4,4352869,262482,54201,2140,102432,159806,291997,74945,37811,79482,37973,49330,49138,57670,51426,41524,19219,31255,19578,23662,18366,18308,19319,566384,631111,22729,18344,35824,36748,1898,2528,232,137,8548,3767,3582,12919,13388,101162,13199,5552,595,1563,340,1526,230,25,51,644,31,2539,331,3107,541,1434297,1143610,116627,83020,90720,68035,18200,12137,959,391,38191,22141,40132,32214,98280,63980,5640053,57905,3.3,71.4,96250,37.3,8.9
2019,Mississippi,830839,859088,529975,595648,13972,15633,6873,7396,161,519,17830,12898,19387,20909,50328,40874,40.6,43.6,31.1,35,31.8,38,29,33,44.9,39.6,29.9,24.3,16.7,17.8,28.4,25,1645175,28663,13788,615,28327,39132,85370,56214,30714,59529,32510,27391,42284,41848,43929,30052,16818,25652,14921,24778,15579,13574,17074,141662,166097,34102,72950,3978,4155,502,605,2,83,1700,839,978,3360,3817,47480,7038,24946,5917,398,145,283,130,8,37,440,61,1157,410,1796,483,526542,336575,344664,259820,10108,6641,4442,3004,74,309,12535,4104,8988,6018,33164,14006,2978227,39143,5.4,72.7,52940,22.3,19.5
2019,Missouri,2385365,2464536,333035,368299,57090,63564,13491,13593,4314,3917,36655,34680,81284,79084,130471,124320,39.9,42.8,30.8,35.2,31.8,35.4,38.2,41.7,20.9,27.5,26.1,24.9,18.6,19,25.7,25.5,4717617,117359,25869,7769,69596,155093,247303,59138,37179,68497,38999,48410,40767,45758,47978,33138,21124,36534,24618,18817,17103,16394,19789,485302,549184,31940,49498,23543,24074,1484,2200,444,330,8203,2713,3031,12946,14986,140632,18532,19374,4023,1328,308,1413,203,248,47,1053,235,3905,533,4588,905,1533974,1109200,220109,179111,41750,29294,9343,6276,2511,1824,24040,13857,41657,26969,82230,51046,6140475,48425,3.3,69.1,71630,30.2,12.9
2019,Montana,455722,448828,3314,1989,3068,5191,33132,33707,418,389,4058,3018,15885,16276,20810,19504,41.3,43.7,29.3,25.8,30.3,37.8,26.5,28.6,26.2,29.9,29.8,31.9,20.9,22.8,23.9,26.6,885167,7956,63607,785,6783,31326,38840,56501,44614,61022,33535,36210,58798,41806,46342,33332,19865,31408,14575,18697,25181,16655,19556,103951,110431,591,422,1075,1947,2173,3271,47,52,1651,541,368,1915,2455,31285,5542,299,18,284,89,1646,383,8,14,420,58,1052,383,1387,399,288306,205476,2670,980,2394,2884,19899,12234,261,265,2761,1273,8628,6885,12545,8782,1070123,49655,3.6,68.7,71150,33.6,12.6
2019,Nebraska,749310,762801,47354,45052,21954,23701,8641,9032,563,764,21427,18826,25512,24874,108863,99408,38.9,41.4,29.2,29.9,29.4,31.6,24,28.5,29.4,27.8,27.2,26,16.7,16.4,24.1,23.5,1471862,44090,16874,1217,38751,48458,202207,64768,35976,58586,40910,35625,50275,45606,49436,35868,20273,27284,16609,31290,18064,15027,17085,167189,189821,5567,5797,6659,6659,363,636,28,63,2426,934,956,5866,6184,42884,6684,2881,551,437,205,382,63,7,7,368,94,1054,268,2303,499,477516,374402,31642,21848,15760,11326,5003,3542,411,379,14730,8769,12554,8953,66366,41626,1932571,53514,3.1,68.2,86370,33.2,9.9
2019,Nevada,745585,717652,135260,135745,108408,133859,18905,19121,10082,9940,155773,149174,72923,73485,432382,420659,46.1,47.3,32.5,34.1,40.1,44.3,33.2,36.4,33.1,33.4,29.4,29.6,19.6,22.3,28.2,28.5,1444794,240883,37082,19652,300591,143903,841817,66440,41034,68965,44324,61578,48334,58436,51995,40781,23364,32935,21982,23030,18476,18371,19674,172371,163361,13635,17530,31436,41449,1331,1467,807,905,6489,6415,7703,22901,26295,60907,9431,10883,2497,4696,593,1214,313,706,60,2805,597,3747,972,11230,2295,477141,314063,90596,62449,74675,66783,12725,8670,7189,4672,108028,69526,38228,28808,283533,185013,3090771,51937,4.3,58.2,83820,25.7,12.7
2019,New Hampshire,599197,615730,12301,9245,17010,19170,937,1099,187,256,4190,3320,14811,13470,26049,24444,43.7,46.1,31.1,26.3,33.5,35.2,46.8,41.8,34.7,32.8,31.8,30.4,20.9,21.2,26.8,27.9,1179661,34673,1935,415,7174,26312,47809,77493,57925,87364,57250,,77734,62646,60389,41153,25598,42092,32112,26021,27233,21540,24597,154937,171417,2098,1253,7271,7704,101,156,87,40,2099,743,490,3412,3618,37518,5036,535,118,195,57,207,11,4,34,147,24,857,95,1072,301,397431,308241,9126,4499,12753,9775,730,646,158,91,3197,1499,8377,4829,17676,10999,1360783,63947,2.6,75,102700,37.6,7.5
2019,New Jersey,2397748,2518632,564826,630056,409250,430918,10109,9602,1440,2018,282709,275956,118642,124903,899194,895542,44.5,47.7,33.9,38.6,36.9,38.3,36.9,35.9,31,34.6,31,32.1,19.4,21.6,31,32.8,4834659,825140,19292,3311,552247,239234,1767004,94462,53247,121111,61204,47188,49881,73147,57068,52183,28150,49964,26853,33830,20986,23172,24539,775374,820133,77935,114941,206783,208314,1631,1645,332,367,17510,20041,27035,91367,119581,68927,7920,19744,3937,2758,478,416,143,93,3,3873,585,2572,778,16039,2493,1546295,1150101,386203,314457,283234,196219,6998,4038,1012,886,195544,127234,60676,47545,600905,408281,8891258,67522,3.5,65,103700,41.2,9.1
2019,New Mexico,387301,394968,25301,18819,14342,18235,95777,104068,677,967,90876,89762,35715,32549,506510,514307,48.4,52.1,33.2,32.3,34.9,40.9,30,33,30.8,30,34.8,36.9,21.2,23.6,31,32.9,768652,31974,196156,1601,175498,66490,999910,59815,40528,65144,35349,49767,37490,50133,42421,38685,27343,33745,15584,29703,20183,18518,20438,118826,129663,3947,3606,5878,6445,4528,8278,129,92,4253,6886,8529,42783,54638,32780,5416,3197,472,432,58,3686,884,107,17,3531,457,1961,360,21288,3118,238500,156246,17588,8062,10201,8255,62174,42387,481,405,62181,37734,19226,11681,322598,209515,2099634,43224,5.1,67.4,62780,27.7,17.5
2019,New York,5327126,5556686,1422888,1642583,787323,860283,39754,39758,3881,4940,839261,855704,300787,315470,1834216,1886767,42.2,45.3,33.5,38.5,36.4,38.1,34.7,36.5,32.6,35,30.6,33.4,22.5,24.4,31.1,33.4,10615281,1611711,76930,8324,1662985,598240,3635757,78782,48557,76341,41509,54593,42907,60767,49159,48779,26430,38260,23263,29902,19734,23933,23338,1627419,1800099,189934,304176,261630,295634,4174,5150,709,729,44085,66996,90357,193724,254167,183304,23986,39286,7870,5551,1294,1413,248,119,65,10749,1387,6634,1279,32885,4824,3476542,2562189,964224,774811,550589,402628,28241,15803,2949,2467,576802,375531,168655,125828,1232868,816315,19463131,66454,4,52,84940,37.8,13.1
